Scenario_ID,DayofYear,Time(hr),O3 (ppb),CO (ppb),NO (ppb),NOx (ppb),CH3OH (ppb),C2H6 (ppb),ETH (ppb),TOL(ppb),XYL (ppb),ALD2 (ppb),AONE (ppb),PAR (ppb),OLET (ppb),Temperature(K),RH,BC (ug/m3),OA (ug/m3),NH4 (ug/m3),NO3 (ug/m3),SO4 (ug/m3),Chi_a,Chi_o,Chi_h
49,147,16,60.26317391,408.6589879,3.817897093,22.07685298,0.279476599,0.988653918,3.029420124,0.987272879,0.350073732,2.492759232,2.873784613,22.16381284,0.21923215,296.059,0.4972,0.19272502,0.375856399,1.292401838,4.084962583,0.293347685,0.889873595,0.774295548,0.739142459
49,147,17,60.35538559,398.52721,2.304058816,20.49464275,0.270607123,0.988452888,2.778982716,0.921368082,0.310080374,2.362466203,2.809058074,20.94485792,0.180149828,296.059,0.4972,0.184690732,0.367362372,1.218066888,3.81486662,0.303628029,0.8863249,0.772872294,0.732817819
49,147,18,58.3145845,388.7203351,0.147367123,19.16242125,0.262683769,0.988789814,2.59647374,0.872038907,0.29073167,2.277237591,2.724871808,19.89711346,0.158015252,296.059,0.4972,0.17594428,0.348551058,1.062296141,3.292644407,0.292337397,0.87802514,0.773256473,0.722048119
49,147,19,55.42317186,379.3421637,0.000230269,14.53056318,0.260555221,0.989351146,2.447218485,0.830720304,0.279710443,2.218894465,2.635839787,19.05456197,0.135591844,296.059,0.4972,0.172050662,0.335115098,0.964129953,2.960620854,0.288363538,0.866617084,0.767659799,0.702730384
49,147,20,53.24306562,370.4716772,0.00022528,11.33743806,0.254842122,0.989827339,2.303982721,0.790555077,0.267873035,2.09157993,2.553661976,18.18428429,0.103226216,296.059,0.4972,0.169216596,0.323266087,0.878399179,2.671724814,0.283376182,0.854094137,0.761226225,0.68229628
49,147,21,51.60608561,362.085137,0.000195346,9.323276896,0.248425161,0.990265771,2.169488114,0.752359788,0.256448744,1.932573291,2.47618879,17.34429357,0.071497643,296.059,0.4972,0.165529678,0.312211831,0.783997663,2.359478476,0.273661561,0.842353818,0.759081478,0.667891807
49,147,22,50.31779033,354.1469178,0.000171336,8.027003514,0.242261926,0.990660223,2.042457812,0.715880757,0.245208651,1.762694528,2.403386042,16.55250297,0.046625149,296.059,0.4972,0.162575763,0.303585762,0.713316217,2.123143377,0.268124464,0.831480555,0.757783424,0.655261707
49,147,23,49.26731493,346.6266823,0.000153543,7.149846464,0.236434439,0.991016083,1.9226499,0.681112719,0.234259672,1.598222688,2.334826867,15.80733652,0.029699107,296.059,0.4972,0.156626201,0.286848068,0.633514431,1.859731795,0.25932678,0.808521685,0.740482578,0.618703649
49,147,24,48.38957206,339.4985622,0.000139971,6.517080974,0.230958565,0.991340844,1.809981999,0.648081805,0.223747301,1.449227262,2.270047398,15.10562405,0.019069199,296.059,0.4972,0.157995352,0.285299022,0.569321587,1.64453302,0.254894748,0.785855844,0.732872664,0.592727265
70,105,0,118.970368,251.4279704,0.000130324,6.000401341,0.777434939,0.942092464,0.706600191,1.590487302,0.38699125,1.423304086,17.76646898,126.9533725,0.001739221,309.406,0.5924,0.003634108,1.67614743,1.106778192,0.057728777,3.069112304,0.885423823,0.825197722,0.930412394
70,105,1,112.7888537,249.4997689,0.000113567,5.364297815,0.750916956,0.944678388,0.654352488,1.495802373,0.355565346,1.316286711,17.00310929,119.9230991,0.001833952,309.406,0.5924,0.003456296,1.487654699,1.035267335,0.053757575,2.874489533,0.880032147,0.822262609,0.922554623
70,105,2,107.3068638,247.636077,9.93E-05,4.80935118,0.725417277,0.947172805,0.608327769,1.408559269,0.328546969,1.232508196,16.26188614,113.3386464,0.001964855,309.406,0.5924,0.003115132,1.33695625,0.994276179,0.050194251,2.760603184,0.879592057,0.830742342,0.920418359
70,105,3,102.4213432,245.8397097,8.72E-05,4.322852132,0.700865769,0.949575161,0.56758463,1.327951217,0.30515021,1.165667762,15.54466161,107.1640967,0.002113844,309.406,0.5924,0.003127226,1.23017807,0.968566945,0.045030736,2.68782344,0.87822424,0.833399286,0.912834881
70,105,4,98.0483106,244.1120045,7.67E-05,3.894846874,0.677232286,0.951885767,0.531358288,1.253291735,0.284758178,1.111604528,14.85263113,101.3676788,0.002273308,309.406,0.5924,0.002921853,1.09859079,0.931524362,0.041245117,2.583957996,0.876190863,0.838833728,0.906431672
70,105,5,94.11854706,242.4532814,6.76E-05,3.517356009,0.654508301,0.954105587,0.499021472,1.183992306,0.266881329,1.067466708,14.18647752,95.92109954,0.002439898,309.406,0.5924,0.002824011,0.979319743,0.895132139,0.038734988,2.482943747,0.869602086,0.838402333,0.894146247
70,105,6,91.02722864,240.8473532,0.007823087,3.688923436,0.632899007,0.956269796,0.470512314,1.120352263,0.251880507,1.037250372,13.53857744,90.82717165,0.00271988,309.406,0.5924,0.002706897,0.864062816,0.858371071,0.036088725,2.379140297,0.862250024,0.839158795,0.879545683
70,105,7,91.02052314,239.5669864,0.253092849,3.611323012,0.607561436,0.957389321,0.432398749,1.039338499,0.219042903,1.077674157,13.01847075,85.42460203,0.003143053,309.406,0.5924,0.002359093,0.744309919,0.842217665,0.033378491,2.331417555,0.856687135,0.832929293,0.864790519
70,105,8,94.3880218,238.9318844,0.334348953,3.179234543,0.577284602,0.955772813,0.367703255,0.90971096,0.150195543,1.194912165,12.8442313,78.69223044,0.002761946,309.406,0.5924,0.002281928,0.68601444,0.826452449,0.029105808,2.285552171,0.855763406,0.835724769,0.853320009
70,105,9,99.96037107,238.5363799,0.286364661,2.439174707,0.546271622,0.95083729,0.283261999,0.73860099,0.076584466,1.296361763,12.97037955,70.66082732,0.001923686,309.406,0.5924,0.002167989,0.671299922,0.822538339,0.022184445,2.271474102,0.868052443,0.838130613,0.856346061
70,105,10,105.1144893,237.8774256,0.212038322,1.769264783,0.522077882,0.943425717,0.202047408,0.563488764,0.031804558,1.28319537,13.17626094,62.22007034,0.001289198,309.406,0.5924,0.001938566,0.701632872,0.849827591,0.015127046,2.339183118,0.896415885,0.846654779,0.883651335
70,105,11,108.1983868,236.7775554,0.15756946,1.316557411,0.510716617,0.934811825,0.138915142,0.413992203,0.01312443,1.176002755,13.30438337,54.17309659,0.000982645,309.406,0.5924,0.001699803,0.769525669,0.908074763,0.008697759,2.488739182,0.926789233,0.859760827,0.914495347
70,105,12,109.2392314,235.3174246,0.124380664,1.044898851,0.511642666,0.926088963,0.095981413,0.300105095,0.006899775,1.045691414,13.31228699,46.90985365,0.000870772,309.406,0.5924,0.001630804,0.847675195,0.959524208,0.004301243,2.62216055,0.944555375,0.861312873,0.930257593
70,105,13,108.9243604,233.6845477,0.105072017,0.891617572,0.518452185,0.91829542,0.069654056,0.220421128,0.005213039,0.937403553,13.19908252,40.6389496,0.000866787,309.406,0.5924,0.001606419,0.895316571,0.967981602,0.00155353,2.638053312,0.956754809,0.865628128,0.941449631
70,105,14,107.9170624,232.0773908,0.093594008,0.814601441,0.523084045,0.912439093,0.055273081,0.168711225,0.005166652,0.864491711,12.97055139,35.49352733,0.000950748,309.406,0.5924,0.001502151,0.910382343,0.987170339,0.00035762,2.681270918,0.964745877,0.867112916,0.949192488
70,105,15,106.5973031,230.6455973,0.085237908,0.791868054,0.520059092,0.909363398,0.049136113,0.137920819,0.006040914,0.825652626,12.63362292,31.52667272,0.001145884,309.406,0.5924,0.001403852,0.890773851,0.990638502,3.94E-05,2.683030189,0.96808235,0.866196368,0.952276868
70,105,16,104.9812887,229.4502506,0.07406149,0.812276667,0.50876759,0.909458222,0.048848281,0.121924731,0.007913271,0.814447294,12.19834031,28.67858482,0.001508198,309.406,0.5924,0.001276735,0.844947742,0.98328893,3.64E-05,2.658968083,0.969021772,0.866704811,0.95261172
70,105,17,102.8348684,228.4403405,0.048720548,0.861156364,0.492651961,0.912280982,0.052680039,0.115482136,0.011062812,0.819616621,11.6850805,26.73690065,0.002092233,309.406,0.5924,0.001189984,0.785809465,0.960118831,3.33E-05,2.595010328,0.961743161,0.867361793,0.939945155
70,105,18,100.0923052,227.4882972,0.000149073,0.887460546,0.475999399,0.916528825,0.058659877,0.11369407,0.015302366,0.829327,11.13741637,25.33557914,0.002840814,309.406,0.5924,0.001033195,0.715288605,0.946112458,3.03E-05,2.55547522,0.961887601,0.865370584,0.938634549
70,105,19,97.13860322,226.5655262,5.79E-06,0.727669433,0.468158189,0.920865824,0.064734915,0.112796874,0.019637304,0.854964652,10.60909728,24.15769829,0.003467674,309.406,0.5924,0.000958594,0.633663955,0.906129731,2.78E-05,2.44712985,0.959837026,0.866688747,0.933634419
70,105,20,94.36021973,225.6877877,6.77E-06,0.672448983,0.463136003,0.924927642,0.07030967,0.111834103,0.023628477,0.870490732,10.11018818,23.02424386,0.00393253,309.406,0.5924,0.000928162,0.551942409,0.859197766,1.68E-05,2.320876281,0.954881472,0.866180757,0.923037392
70,105,21,91.75466542,224.8580716,7.13E-06,0.642511091,0.454507659,0.928774938,0.075517507,0.110934323,0.027378111,0.879933056,9.637352729,21.94020972,0.004291577,309.406,0.5924,0.000895846,0.474863179,0.820396382,2.30E-05,2.216203665,0.948341653,0.865554818,0.908518352
70,105,22,89.30407892,224.072979,7.07E-06,0.622487336,0.445185964,0.932423352,0.08039361,0.110098089,0.030908378,0.887661372,9.188846905,20.91328074,0.004588966,309.406,0.5924,0.000851009,0.403394179,0.791094821,1.58E-05,2.137154494,0.940512036,0.86741917,0.889394006
70,105,23,86.9959451,223.32957,6.90E-06,0.606786272,0.436091461,0.935883825,0.084964642,0.109320007,0.03423454,0.894955833,8.763386844,19.94210855,0.004849853,309.406,0.5924,0.000807807,0.332497152,0.760923531,1.44E-05,2.055158579,0.929434804,0.865597195,0.860343922
70,105,24,84.82053613,222.6254385,6.73E-06,0.59375199,0.427479347,0.939166028,0.089254478,0.108595266,0.037370286,0.902172436,8.359811262,19.0239448,0.005086045,309.406,0.5924,0.000790312,0.274185902,0.730499646,1.31E-05,1.972621454,0.915566258,0.866085269,0.821619972
74,186,0,7.829628478,224.7848699,2.122610513,44.18808064,0.210013703,0.999888852,6.720186379,3.083226907,0.312892912,2.717179587,1.459744631,4.639043263,0.408386697,228.901,0.6755,0.002520793,0.308922401,0.519363006,0.908926848,0.007677543,0.761367828,0.900954204,0.600481208
74,186,1,2.593612979,226.8767784,4.779047177,52.3323556,0.219027297,0.999888723,7.691043642,3.614353719,0.346762683,2.782732582,1.517988868,5.556808085,0.468803279,228.901,0.6755,0.002828666,0.348281944,0.590370131,1.033522378,0.009760398,0.757113177,0.897087237,0.592172365
74,186,2,0.609389913,228.8139271,10.27952695,60.245962,0.224892743,0.999892023,8.598842103,4.130236775,0.379244008,2.753843373,1.564920652,6.64211261,0.526351548,228.901,0.6755,0.003142542,0.387465483,0.64696262,1.132479979,0.011230253,0.747304139,0.894027727,0.577138864
74,186,3,0.291756217,230.8916107,17.74827444,68.52652346,0.229641501,0.999896396,9.578188493,4.656337753,0.413910867,2.695032349,1.607559196,7.809431613,0.58861925,228.901,0.6755,0.003491518,0.430021675,0.702467512,1.230126548,0.011954394,0.740337731,0.892486188,0.567339641
74,186,4,0.194475421,234.32517,25.14391914,76.50552879,0.234395768,0.999900732,11.30992296,5.354101563,0.470618498,2.639480706,1.652613806,9.445658319,0.69852269,228.901,0.6755,0.003811299,0.46835061,0.740587294,1.298291968,0.012622295,0.730378411,0.89148772,0.555553619
74,186,5,0.134757112,239.0439013,34.52144814,86.51365271,0.237060993,0.999904901,13.69188951,6.162317876,0.544896028,2.591593984,1.691318815,11.34217606,0.848546736,228.901,0.6755,0.004277911,0.523898295,0.765451558,1.346386245,0.013195929,0.708279317,0.890287307,0.529579836
74,186,6,0.107795511,243.1858118,41.55653751,94.03846736,0.237184834,0.999908899,15.80553743,6.565081905,0.605022739,2.546735893,1.692496787,12.72172779,0.981471405,228.901,0.6755,0.004760078,0.581129094,0.773310313,1.366049214,0.013944288,0.685484662,0.890579272,0.506264018
74,186,7,0.092241417,244.7144905,47.13516725,100.0252507,0.235592605,0.999912744,16.53139546,6.647364252,0.6240694,2.49733814,1.686368744,13.23946097,1.024708389,228.901,0.6755,0.005331404,0.648509711,0.755456945,1.341357652,0.014003846,0.656742744,0.892753895,0.477948705
74,186,8,0.10501199,242.8929623,42.0209699,94.80960474,0.229995756,0.999916409,15.67152903,6.302625172,0.596347084,2.441223036,1.653025616,12.60807868,0.971559795,228.901,0.6755,0.005050116,0.614960523,0.74440254,1.325361721,0.013313579,0.673018084,0.893263423,0.498624626
74,186,9,0.121022546,241.1673944,37.1811243,89.8670007,0.224722549,0.999919846,14.85688265,5.976016742,0.570083322,2.388687468,1.62150508,12.00833614,0.921210821,228.901,0.6755,0.004801867,0.585351059,0.73156342,1.301135686,0.012618658,0.688375223,0.894938933,0.518453669
74,186,10,0.140487781,239.5327856,32.60159826,85.18286501,0.219761962,0.999923061,14.0850727,5.666583293,0.545200596,2.339749941,1.591735542,11.43815769,0.873511838,228.901,0.6755,0.004568184,0.557444931,0.716834627,1.273584848,0.012194673,0.702133848,0.896674411,0.536643551
74,186,11,0.164581954,237.9844103,28.27010771,80.74332071,0.215105311,0.999926058,13.35383999,5.373419082,0.521625345,2.294480821,1.563655253,10.89546538,0.828320734,228.901,0.6755,0.004320198,0.527760736,0.700513448,1.24198728,0.011686846,0.713014325,0.897336781,0.549744866
74,186,12,0.195062231,236.5178113,24.17570926,76.53511226,0.21074709,0.999928839,12.6610425,5.09566537,0.49928765,2.25303085,1.537215423,10.37811523,0.78550222,228.901,0.6755,0.004143177,0.506541738,0.687639798,1.215693946,0.011167422,0.721282617,0.897941522,0.55950587
74,186,13,0.234671383,235.1287955,20.30918846,72.54551439,0.20668621,0.999931403,12.00464825,4.832507596,0.478120921,2.215670914,1.512384614,9.883809541,0.744927109,228.901,0.6755,0.003891654,0.476468127,0.672100474,1.187726707,0.01087496,0.733059343,0.898923409,0.574219822
74,186,14,0.287908959,233.8134376,16.66383725,68.76220141,0.202928168,0.999933743,11.38272803,4.583172473,0.458061517,2.182861036,1.489156526,9.409948716,0.706471379,228.901,0.6755,0.003718023,0.455792125,0.663854416,1.171711734,0.010636654,0.744116492,0.900156023,0.588378121
74,186,15,0.362563155,232.5680978,13.23703246,65.17303395,0.199489074,0.999935844,10.79344709,4.346924748,0.439048207,2.155376993,1.467564411,8.953363692,0.670014788,228.901,0.6755,0.003467473,0.425603985,0.638378947,1.125427565,0.010129125,0.751227426,0.900092978,0.5963583
74,186,16,0.473310218,231.3894676,10.03397084,61.76566558,0.19640343,0.999937676,10.23505504,4.123063222,0.42102134,2.134553522,1.447708897,8.509805692,0.635438578,228.901,0.6755,0.003220524,0.396016646,0.620572461,1.092605667,0.009744801,0.763931706,0.901441428,0.612326817
74,186,17,0.649537494,230.2746778,7.075834702,58.52671111,0.19374048,0.999939182,9.705870387,3.910914835,0.403921288,2.122794503,1.429816427,8.072880634,0.602621034,228.901,0.6755,0.002982951,0.367573587,0.60253872,1.060245958,0.009448864,0.776421995,0.902880314,0.628417516
74,186,18,0.95513227,229.2215454,4.420458159,55.43982197,0.191639505,0.999940249,9.204253844,3.709824507,0.387685324,2.124669307,1.414364559,7.631759299,0.57142836,228.901,0.6755,0.00285139,0.351697055,0.581765543,1.023148369,0.009151232,0.782414359,0.904361329,0.637318477
74,186,19,1.531679142,228.2291025,2.20771211,52.48103299,0.190383978,0.999940641,8.728556727,3.51913576,0.372241095,2.149210084,1.402342917,7.166373256,0.541695431,228.901,0.6755,0.002599969,0.321690845,0.562919245,0.988915824,0.008861154,0.792232658,0.903939956,0.647812726
74,186,20,2.636359146,227.2983325,0.701383838,49.61002765,0.190505179,0.9999399,8.277040037,3.338160595,0.357495906,2.213097958,1.395605595,6.640719691,0.51319456,228.901,0.6755,0.00241731,0.300189779,0.55284026,0.96905615,0.008707594,0.803001018,0.904422216,0.66039394
74,186,21,4.427513907,226.4311556,0.073981896,46.77505422,0.192654563,0.999937965,7.84789967,3.166189846,0.343339734,2.336060008,1.396197847,6.012367404,0.485646774,228.901,0.6755,0.002274553,0.283734738,0.544885826,0.953687362,0.008772563,0.812374321,0.905102349,0.672082232
74,186,22,6.513575621,225.6245619,0.00022751,43.99576572,0.1991604,1.000279368,7.439748025,3.002677846,0.329711097,2.510192779,1.404646245,5.290421299,0.458913424,228.901,0.6755,0.002170731,0.27225702,0.537618975,0.940095867,0.009073097,0.82115137,0.906516288,0.684595386
74,186,23,8.474311585,224.8681789,0.000148512,41.30013247,0.211047568,1.001813852,7.052045949,2.847409388,0.316660374,2.706043765,1.418326584,4.538673364,0.433163612,228.901,0.6755,0.002041406,0.257834171,0.524571122,0.914986576,0.009326763,0.829964487,0.907716273,0.696470091
74,186,24,10.31404736,224.1516114,0.000130253,38.7110616,0.222688119,1.003652488,6.684480565,2.700257604,0.304266379,2.889346992,1.430884016,3.830074176,0.408631366,228.901,0.6755,0.001944324,0.247695461,0.524576104,0.913306438,0.009965399,0.837494145,0.907396555,0.705501086
78,224,0,27.27188017,498.7359953,5.60952891,29.05030173,0.321481102,1.0001537,18.37633338,2.886749147,1.512083203,8.721663317,2.947366988,290.2998307,2.330298772,289.935,0.8149,5.344148566,11.90238414,0.249987989,0.681003877,0.026930872,0.809109372,0.98320642,0.439492959
78,224,1,35.97060007,484.2546398,6.881675402,26.81723619,0.312315024,0.999453096,16.92398327,2.687227052,1.330395914,8.50593627,3.281662938,273.0867143,1.965963406,289.935,0.8149,5.153248369,11.52572122,0.310212781,0.889811084,0.028340707,0.789735932,0.979036187,0.456330694
78,224,2,46.73765912,471.1987328,6.139692933,23.9304856,0.302589735,0.998130832,15.20113263,2.455597726,1.087440336,8.335792602,3.955308867,255.211517,1.507528272,289.935,0.8149,4.888310131,11.03415225,0.494880311,1.447781898,0.032054409,0.81698737,0.97467702,0.61624092
78,224,3,60.44028296,459.4932778,4.703869081,20.37163234,0.292268841,0.996086756,13.24616576,2.194369433,0.81357498,8.111823247,4.966536561,236.6486243,1.029610703,289.935,0.8149,4.533357836,10.40736548,0.793446732,2.346288551,0.042006239,0.854503449,0.971235856,0.742782415
78,224,4,76.15528198,448.8694919,3.251296629,16.39836814,0.281484305,0.993376743,11.19962202,1.918400051,0.558429361,7.733214149,6.215997172,217.781429,0.626212001,289.935,0.8149,4.198502365,9.868485706,1.066488504,3.16366943,0.056541407,0.87674077,0.968714569,0.799750898
78,224,5,91.86158858,438.9024257,2.088659375,12.51327967,0.270592573,0.990253885,9.257617831,1.650755706,0.360756185,7.187021228,7.520618768,199.3447521,0.348792771,289.935,0.8149,3.828812915,9.247387265,1.144368717,3.382070578,0.071672466,0.886992043,0.967719196,0.821762552
78,224,6,105.0188931,429.1607161,1.29171576,9.291768532,0.260270412,0.987228475,7.615910441,1.417628975,0.232321307,6.562757426,8.632013392,182.375795,0.190274475,289.935,0.8149,3.70395061,9.154376648,1.0590717,3.086172915,0.086368364,0.893102083,0.969662229,0.830045097
78,224,7,113.523324,419.3655514,0.799580678,7.096387543,0.251231601,0.984962501,6.393947696,1.238651032,0.161423489,5.984763056,9.321059958,167.8798497,0.111827151,289.935,0.8149,3.587284304,9.014245265,0.908841237,2.598387853,0.096353771,0.895515848,0.972012035,0.82995263
78,224,8,116.8511149,409.4450043,0.479074209,5.880024585,0.243671749,0.983873635,5.577809763,1.116167188,0.127789351,5.529271339,9.518740041,156.1943998,0.075889738,289.935,0.8149,3.464402887,8.776414978,0.732706536,2.04767594,0.100022432,0.898577224,0.975341484,0.82814433
78,224,9,115.8516905,399.4585235,0.183217647,5.304270521,0.237297016,0.983901992,5.06133381,1.037601449,0.115096531,5.202616168,9.325406829,146.8811728,0.059777448,289.935,0.8149,3.254414807,8.283281406,0.58089814,1.584331112,0.099235664,0.899338325,0.978044789,0.821866369
78,224,10,111.7888128,389.580452,2.91E-05,4.224010516,0.23280319,0.984638581,4.716658173,0.984777136,0.112732771,4.964513903,8.920076966,139.1294493,0.051671642,289.935,0.8149,3.169928557,8.048755843,0.458684281,1.222518713,0.096429822,0.902759598,0.981276082,0.817196027
78,224,11,107.5220973,380.1814831,3.63E-05,3.013588673,0.23491687,0.985406258,4.408518662,0.936559521,0.111269267,4.709233859,8.521816063,131.9337613,0.042922664,289.935,0.8149,3.003067034,7.607367105,0.346127943,0.899967566,0.091469717,0.909587581,0.984254388,0.816962128
78,224,12,103.7248321,371.2873163,3.35E-05,2.434689007,0.232682749,0.986104362,4.120194396,0.890446335,0.109647921,4.420771898,8.150742026,125.0453299,0.034402462,289.935,0.8149,2.910085142,7.349605627,0.2667232,0.674025308,0.087716184,0.917854571,0.986741328,0.819198034
78,224,13,100.2576132,362.8608382,2.97E-05,2.135237354,0.230292956,0.986760116,3.852548219,0.846761081,0.1080765,4.143450945,7.799389911,118.5164474,0.027548331,289.935,0.8149,2.807049687,7.092864977,0.210498414,0.513263464,0.085828466,0.93003072,0.989192856,0.833062356
